kind,pair_key,verdict,confidence,source,a,b
firm,firm|burke|burke frankowski harvey,distinct,high,llm-batch,"names: Burke LLP, Burke PLLC, Burke Law Offices, LLC | MDLs: 2083, 2416, 3071, 3119 | mentions: 6","names: Burke Harvey & Frankowski, LLC | MDLs: 2187 | mentions: 1"
firm,firm|blackwell burke|burke,distinct,high,llm-batch,"names: Burke LLP, Burke PLLC, Burke Law Offices, LLC | MDLs: 2083, 2416, 3071, 3119 | mentions: 6",names: BLACKWELL BURKE P.A. | MDLs: 2666 | mentions: 1
firm,firm|barnes|barnes ben,distinct,high,llm-batch,names: Ben Barnes Group | MDLs: 2068 | mentions: 1,"names: The Barnes Law Group, LLC, Barnes Law Group, LLC, Barnes & Associates | MDLs: 2314, 2583, 2800, 2827, 3115 | mentions: 10"
firm,firm|barnes|barnes thornburg,distinct,high,llm-batch,"names: Barnes & Thornburg LLP, BARNES & THORNBURG LLP, Barnes & Thornburg, LLP | MDLs: 2196, 2875, 2924, 2973 | mentions: 5","names: The Barnes Law Group, LLC, Barnes Law Group, LLC, Barnes & Associates | MDLs: 2314, 2583, 2800, 2827, 3115 | mentions: 10"
firm,firm|marian rosen|rosen,distinct,high,llm-batch,names: Marian S. Rosen & Associates | MDLs: 2068 | mentions: 1,"names: The Rosen Law Firm, P.A., the Rosen Law Firm | MDLs: 2275, 2989 | mentions: 3"
firm,firm|coffin lambert|lambert plc,distinct,high,llm-batch,names: Lambert Coffin | MDLs: 2068 | mentions: 1,"names: The Lambert Firm, PLC | MDLs: 2740 | mentions: 2"
firm,firm|blood hurst oreardon|blood hurst reardon,same,high,llm-batch,"names: Blood Hurst & O'Reardon, LLP, Blood, Hurst & O'Reardon, LLP | MDLs: 2087, 2258 | mentions: 3","names: Blood Hurst & OReardon, LLP, Blood, Hurst & OReardon, LLP, Blood Hurst & OReardon LLP | MDLs: 2087, 2258, 2308, 2357, 2705, 2738, 2827 | mentions: 14"
firm,firm|blatt casey fancavilla gerry penfield schenk|blatt casey francavilla gerry penfield schenk,same,high,llm-batch,"names: Casey Gerry Schenk Francavilla Blatt & Penfield, LLP, Casey Gerry Schenk Francavilla Blatt & Penfield LLP, Casey Gerry Schenk Francavilla Blatt & Penfiel",names: Casey Gerry Schenk Fancavilla Blatt & Penfield LLP | MDLs: 2992 | mentions: 1
firm,firm|blatt casey franca gerry penfield schenk villa|blatt casey francavilla gerry penfield schenk,same,high,llm-batch,"names: Casey Gerry Schenk Francavilla Blatt & Penfield, LLP, Casey Gerry Schenk Francavilla Blatt & Penfield LLP, Casey Gerry Schenk Francavilla Blatt & Penfiel","names: CASEY, GERRY, SCHENK, FRANCA-VILLA, BLATT & PENFIELD LLP | MDLs: 2452 | mentions: 1"
firm,firm|blatt casey francavilla gerry penfield schenk|blatt francavilla gerry penfield schenk,same,high,llm-batch,"names: Casey Gerry Schenk Francavilla Blatt & Penfield, LLP, Casey Gerry Schenk Francavilla Blatt & Penfield LLP, Casey Gerry Schenk Francavilla Blatt & Penfiel","names: Gerry, Schenk, Francavilla, Blatt & Penfield, LLP | MDLs: 2797 | mentions: 1"
firm,firm|blatt casey fancavilla gerry penfield schenk|blatt casey franca gerry penfield schenk villa,same,high,llm-batch,names: Casey Gerry Schenk Fancavilla Blatt & Penfield LLP | MDLs: 2992 | mentions: 1,"names: CASEY, GERRY, SCHENK, FRANCA-VILLA, BLATT & PENFIELD LLP | MDLs: 2452 | mentions: 1"
firm,firm|blatt casey fancavilla gerry penfield schenk|blatt francavilla gerry penfield schenk,same,high,llm-batch,names: Casey Gerry Schenk Fancavilla Blatt & Penfield LLP | MDLs: 2992 | mentions: 1,"names: Gerry, Schenk, Francavilla, Blatt & Penfield, LLP | MDLs: 2797 | mentions: 1"
firm,firm|blatt casey franca gerry penfield schenk villa|blatt francavilla gerry penfield schenk,same,high,llm-batch,"names: CASEY, GERRY, SCHENK, FRANCA-VILLA, BLATT & PENFIELD LLP | MDLs: 2452 | mentions: 1","names: Gerry, Schenk, Francavilla, Blatt & Penfield, LLP | MDLs: 2797 | mentions: 1"
firm,firm|blatt casey francavilla gerry|blatt casey francavilla gerry penfield schenk,same,high,llm-batch,"names: Casey Gerry Schenk Francavilla Blatt & Penfield, LLP, Casey Gerry Schenk Francavilla Blatt & Penfield LLP, Casey Gerry Schenk Francavilla Blatt & Penfiel","names: Casey Gerry Francavilla Blatt LLP, Casey, Gerry, Francavilla, Blatt, LLP | MDLs: 3149 | mentions: 3"
firm,firm|blatt casey francavilla gerry|blatt francavilla gerry penfield schenk,same,high,llm-batch,"names: Casey Gerry Francavilla Blatt LLP, Casey, Gerry, Francavilla, Blatt, LLP | MDLs: 3149 | mentions: 3","names: Gerry, Schenk, Francavilla, Blatt & Penfield, LLP | MDLs: 2797 | mentions: 1"
firm,firm|blatt casey fancavilla gerry penfield schenk|blatt casey francavilla gerry,same,high,llm-batch,names: Casey Gerry Schenk Fancavilla Blatt & Penfield LLP | MDLs: 2992 | mentions: 1,"names: Casey Gerry Francavilla Blatt LLP, Casey, Gerry, Francavilla, Blatt, LLP | MDLs: 3149 | mentions: 3"
firm,firm|blatt casey franca gerry penfield schenk villa|blatt casey francavilla gerry,same,high,llm-batch,"names: Casey Gerry Francavilla Blatt LLP, Casey, Gerry, Francavilla, Blatt, LLP | MDLs: 3149 | mentions: 3","names: CASEY, GERRY, SCHENK, FRANCA-VILLA, BLATT & PENFIELD LLP | MDLs: 2452 | mentions: 1"
firm,firm|blatt casey francavilla gerry penfield schenk|casey,distinct,high,llm-batch,"names: Casey Gerry Schenk Francavilla Blatt & Penfield, LLP, Casey Gerry Schenk Francavilla Blatt & Penfield LLP, Casey Gerry Schenk Francavilla Blatt & Penfiel",names: THE CASEY LAW FIRM | MDLs: 2709 | mentions: 1
firm,firm|blatt casey fancavilla gerry penfield schenk|casey,distinct,high,llm-batch,names: Casey Gerry Schenk Fancavilla Blatt & Penfield LLP | MDLs: 2992 | mentions: 1,names: THE CASEY LAW FIRM | MDLs: 2709 | mentions: 1
firm,firm|blatt casey francavilla gerry|casey,distinct,high,llm-batch,"names: Casey Gerry Francavilla Blatt LLP, Casey, Gerry, Francavilla, Blatt, LLP | MDLs: 3149 | mentions: 3",names: THE CASEY LAW FIRM | MDLs: 2709 | mentions: 1
firm,firm|blatt casey franca gerry penfield schenk villa|casey,distinct,high,llm-batch,"names: CASEY, GERRY, SCHENK, FRANCA-VILLA, BLATT & PENFIELD LLP | MDLs: 2452 | mentions: 1",names: THE CASEY LAW FIRM | MDLs: 2709 | mentions: 1
firm,firm|casey|casey feller ross,distinct,high,llm-batch,"names: ROSS FELLER CASEY, LLP | MDLs: 2545 | mentions: 1",names: THE CASEY LAW FIRM | MDLs: 2709 | mentions: 1
firm,firm|casey|casey dicello levitt,distinct,high,llm-batch,names: THE CASEY LAW FIRM | MDLs: 2709 | mentions: 1,"names: DiCello Levitt & Casey LLC, DiCello, Levitt and Casey, LLC, DICELLO LEVITT & CASEY LLC | MDLs: 2768, 2800, 2827, 2828 | mentions: 4"
firm,firm|andrews higgins razmara thornton|andrews thornton,same,high,llm-batch,"names: Andrews & Thornton, Andrews & Thornton, LLC | MDLs: 2087, 2666 | mentions: 2","names: Andrews Thornton Higgins Razmara, LLP | MDLs: 2740 | mentions: 2"
firm,firm|mark zamora|zamora,same,high,llm-batch,names: Mark Zamora & Associates | MDLs: 2087 | mentions: 1,names: ZAMORA FIRM | MDLs: 2419 | mentions: 1
firm,firm|bunch james zamora|zamora,same,medium,llm-web,"names: Bunch, James & Zamora | MDLs: 2226 | mentions: 1",names: ZAMORA FIRM | MDLs: 2419 | mentions: 1
firm,firm|esq mark zamora|zamora,same,medium,llm-batch,names: ZAMORA FIRM | MDLs: 2419 | mentions: 1,"names: Mark Zamora, Esq. | MDLs: 2767 | mentions: 1"
firm,firm|conley griggs|conley griggs partin,same,high,llm-batch,names: Conley Griggs LLP | MDLs: 2089 | mentions: 2,"names: Conley Griggs Partin LLP, Conley Griggs Partin, LLP | MDLs: 2583, 2800 | mentions: 2"
firm,firm|cambria green kreindler kreindler lipsitz scime|kreindler kreindler,same,medium,llm-batch,"names: Kreindler & Kreindler, LLP/ Lipsitz, Green Scime Cambria, LLP | MDLs: 2085 | mentions: 4","names: Kreindler & Kreindler LLP | MDLs: 1570, 2428, 2657 | mentions: 13"
firm,firm|clifford|clifford colucci gallaher,same,high,llm-batch,"names: Clifford Law Offices, P.C./ Colucci & Gallaher | MDLs: 2085 | mentions: 4","names: Clifford Law Offices, P.C., Clifford Law Offices | MDLs: 2619, 2705, 2817, 2948 | mentions: 5"
firm,firm|connors|connors granito krause nolan speiser vilardo,same,medium,llm-web,"names: Speiser Krause Nolan & Granito/ Connors & Vilardo, LLC | MDLs: 2085 | mentions: 4",names: Connors LLP | MDLs: 2903 | mentions: 1
firm,firm|beltz paul william|paul,distinct,high,llm-batch,"names: Paul William Beltz, P.C. | MDLs: 2085 | mentions: 2","names: Paul LLP, Paul, LLP | MDLs: 2820, 2993, 3023, 3025, 3031 | mentions: 9"
firm,firm|garrison paul rifkind weiss wharton|paul,distinct,high,llm-batch,"names: Paul, Weiss, Rifkind, Wharton & Garrison LLP | MDLs: 2296, 2673, 2704, 2941, 3110 | mentions: 7","names: Paul LLP, Paul, LLP | MDLs: 2820, 2993, 3023, 3025, 3031 | mentions: 9"
firm,firm|kraus paul waters|paul,distinct,high,llm-batch,"names: Paul LLP, Paul, LLP | MDLs: 2820, 2993, 3023, 3025, 3031 | mentions: 9","names: Waters, Kraus & Paul, LLC, Waters Kraus & Paul | MDLs: 2570, 2848 | mentions: 3"
firm,firm|mcinnes paul|paul,distinct,high,llm-batch,"names: Paul LLP, Paul, LLP | MDLs: 2820, 2993, 3023, 3025, 3031 | mentions: 9","names: Paul McInnes LLP | MDLs: 2591, 2740 | mentions: 2"
firm,firm|garrison paul rifkind weiss|paul,distinct,high,llm-batch,"names: Paul LLP, Paul, LLP | MDLs: 2820, 2993, 3023, 3025, 3031 | mentions: 9","names: Paul, Weiss, Rifkind & Garrison, LLP | MDLs: 2669 | mentions: 1"
firm,firm|byrd paul|paul,distinct,high,llm-batch,"names: Paul LLP, Paul, LLP | MDLs: 2820, 2993, 3023, 3025, 3031 | mentions: 9","names: Paul Byrd Law Firm, PLLC | MDLs: 2820 | mentions: 1"
firm,firm|attorney paul rothstein|paul,distinct,high,llm-batch,"names: Paul LLP, Paul, LLP | MDLs: 2820, 2993, 3023, 3025, 3031 | mentions: 9",names: Attorney Paul S. Rothstein | MDLs: 2875 | mentions: 1
firm,firm|edelson mcguire|mcguire,distinct,high,llm-batch,"names: Edelson McGuire, LLC, Edelson McGuire LLC | MDLs: 2103, 2167, 2250, 2261 | mentions: 8","names: McGuire Law, P.C. | MDLs: 2875 | mentions: 1"
firm,firm|mcguire|mcguire woods,distinct,high,llm-batch,names: McGuire Woods LLP | MDLs: 2743 | mentions: 1,"names: McGuire Law, P.C. | MDLs: 2875 | mentions: 1"
firm,firm|golomb honik|honik,distinct,medium,llm-batch,"names: Golomb & Honik, P.C., Golomb & Honik, PC, Golomb & Honik | MDLs: 2036, 2107, 2334, 2373, 2428, 2606, 2613, 2738, 2875, 2969 | mentions: 20",names: Honik LLC | MDLs: 3050 | mentions: 2
firm,firm|golumb honik|honik,distinct,high,llm-web,names: Honik LLC | MDLs: 3050 | mentions: 2,"names: Golumb & Honik, P.C. | MDLs: 2036 | mentions: 1"
firm,firm|cohen millstein sellers toll|millstein,distinct,high,llm-batch,names: Millstein and Associates | MDLs: 2124 | mentions: 2,names: Cohen Millstein Sellers & Toll PLLC | MDLs: 2583 | mentions: 1
firm,firm|alvarez boodrookas lowenthal smith steyer|lowenthal steyer,same,high,llm-batch,"names: Steyer Lowenthal Boodrookas Alvarez & Smith LLP | MDLs: 2186, 2796 | mentions: 3","names: Steyer Lowenthal | MDLs: 2985, 3001 | mentions: 3"
firm,firm|geragos|geragos geragos,same,medium,llm-batch,"names: Geragos & Geragos APC, Geragos & Geragos, Geragos & Geragos, APC | MDLs: 2199, 2220, 2434, 2438, 2795 | mentions: 10",names: Geragos Law Group | MDLs: 2153 | mentions: 1
firm,firm|cohen dannenberg hart lowey|dannenberg lowey,same,high,llm-batch,"names: Lowey Dannenberg Cohen & Hart, P.C. | MDLs: 2213, 2481, 2573, 2670 | mentions: 6","names: Lowey Dannenberg, P.C., LOWEY DANNENBERG, P.C., Lowey Dannenberg | MDLs: 2875, 2878, 3019, 3062, 3071, 3107, 3110, 3119 | mentions: 13"
firm,firm|klein solomon|solomon,distinct,high,llm-batch,"names: Klein & Solomon, LLP | MDLs: 2220 | mentions: 1","names: Solomon Law Group, LLC | MDLs: 2873 | mentions: 5"
firm,firm|daudt marshall terrell willie|marshall terrell,same,high,llm-batch,"names: Terrell Marshall Daudt & Willie, PLLC, Terrell Marshall Daudt & Willie PLLC | MDLs: 2416 | mentions: 2",names: TERRELL| MARSHALL LAW GROUP PLLC | MDLs: 2493 | mentions: 2
firm,firm|burkholder isaac teeter wiles|burkholder isaac teetor wiles,same,high,llm-batch,"names: Isaac Wiles Burkholder & Teetor, LLC | MDLs: 2233, 2661 | mentions: 3","names: Isaac, Wiles, Burkholder & Teeter, LLC | MDLs: 2661 | mentions: 2"
firm,firm|brant isaac ledman teetor|burkholder isaac teetor wiles,same,high,llm-batch,"names: Isaac Wiles Burkholder & Teetor, LLC | MDLs: 2233, 2661 | mentions: 3","names: Isaac, Brant, Ledman and Teetor, LLP | MDLs: 2233 | mentions: 1"
firm,firm|medley sill|sill,same,medium,llm-batch,"names: Sill & Medley, Medley & Sill | MDLs: 1871, 2226 | mentions: 2","names: Sill Law Group, Sill Law Group, PLLC, the Sill Law Group | MDLs: 2299, 2331, 2642, 2700 | mentions: 5"
firm,firm|fulmer sill|sill,same,medium,llm-batch,"names: Sill Law Group, Sill Law Group, PLLC, the Sill Law Group | MDLs: 2299, 2331, 2642, 2700 | mentions: 5","names: Fulmer Sill | MDLs: 3026, 3108 | mentions: 4"
firm,firm|lovins troclair wilson|wilson,distinct,high,llm-batch,"names: Wilson, Troclair & Lovins | MDLs: 2264 | mentions: 1","names: Wilson Law, P.A. | MDLs: 2885 | mentions: 1"
firm,firm|lpa meyer wilson|meyer wilson,same,high,llm-batch,"names: Meyer Wilson Co., LPA | MDLs: 2416 | mentions: 1","names: Meyer Wilson, MEYER WILSON | MDLs: 2875, 3056, 3092, 3094 | mentions: 6"
firm,firm|lpa meyer wilson|wilson,distinct,high,llm-batch,"names: Meyer Wilson Co., LPA | MDLs: 2416 | mentions: 1","names: Wilson Law, P.A. | MDLs: 2885 | mentions: 1"
firm,firm|goodrich rosati sonsini wilson|wilson,distinct,high,llm-batch,"names: Wilson Sonsini Goodrich & Rosati, PC, Wilson Sonsini Goodrich & Rosati, P.C. | MDLs: 2724, 2948 | mentions: 5","names: Wilson Law, P.A. | MDLs: 2885 | mentions: 1"
firm,firm|meyer wilson|wilson,distinct,high,llm-batch,"names: Meyer Wilson, MEYER WILSON | MDLs: 2875, 3056, 3092, 3094 | mentions: 6","names: Wilson Law, P.A. | MDLs: 2885 | mentions: 1"
firm,firm|dicker edelman elser moskowitz wilson|wilson,distinct,high,llm-batch,names: Wilson Elser Moskowitz Edelman & Dicker LLP | MDLs: 2047 | mentions: 2,"names: Wilson Law, P.A. | MDLs: 2885 | mentions: 1"
firm,firm|cox keogh wilson|wilson,distinct,high,llm-batch,"names: Keogh, Cox & Wilson, Ltd. | MDLs: 2740 | mentions: 1","names: Wilson Law, P.A. | MDLs: 2885 | mentions: 1"
firm,firm|kilpatrick mcglamry morrison norwood pope|mcglamry pope,same,high,llm-batch,"names: Pope McGlamry, P.C., Pope McGlamry, POPE McGLAMRY, P.C. | MDLs: 2924, 2949, 3014, 3140 | mentions: 5","names: Pope, McGlamry, Kilpatrick, Morrison & Norwood, Pope, McGlamry, Kilpatrick, Morrison & Norwood, P.C. | MDLs: 2329, 2391, 2768 | mentions: 6"
firm,firm|groves holland schneller stolze|holland,same,medium,llm-batch,"names: Holland Groves Schneller Stolze, Holland, Groves, Schneller & Stolze, LLC, Holland, Groves, Schneller & Stolze | MDLs: 2274, 2290, 2382, 2434, 2474 | men","names: Holland Law Firm | MDLs: 2474, 2973 | mentions: 4"
firm,firm|holland|holland knight,distinct,high,llm-batch,"names: Holland Law Firm | MDLs: 2474, 2973 | mentions: 4","names: Holland & Knight LLP, Holland & Knight, HOLLAND & KNIGHT LLP | MDLs: 2924, 3110 | mentions: 4"
firm,firm|janet jenner suggs|jenner,distinct,medium,llm-batch,"names: Janet, Jenner & Suggs, LLC, JANET, JENNER & SUGGS, LLC | MDLs: 2308, 2419, 2502, 2657, 2775 | mentions: 8","names: Jenner Law, P.C. | MDLs: 2775 | mentions: 2"
firm,firm|block jenner|jenner,distinct,high,llm-batch,"names: JENNER & BLOCK LLP, Jenner & Block LLP | MDLs: 2296, 3052 | mentions: 2","names: Jenner Law, P.C. | MDLs: 2775 | mentions: 2"
firm,firm|stewarts|stewarts us,same,high,llm-batch,names: STEWARTS LAW US LLP | MDLs: 2314 | mentions: 6,"names: Stewarts Law U.S., L.L.C. | MDLs: 2358 | mentions: 1"
firm,firm|sianni straite|straite,same,medium,llm-batch,names: STRAITE PLLC | MDLs: 2314 | mentions: 1,names: Sianni & Straite LLP | MDLs: 2314 | mentions: 1
firm,firm|dicello gutzler levit|dicello gutzler levitt,same,high,llm-batch,"names: DiCello Levitt Gutzler LLC, DiCello Levitt Gutzler, Dicello Levitt Gutzler | MDLs: 2314, 2543, 2580, 2724, 2879, 2905, 2909, 2972, 3004, 3019 | mentions:",names: DiCello Levit Gutzler LLC | MDLs: 2909 | mentions: 1
firm,firm|dicello|dicello gutzler levitt,same,medium,llm-batch,"names: DiCello Levitt Gutzler LLC, DiCello Levitt Gutzler, Dicello Levitt Gutzler | MDLs: 2314, 2543, 2580, 2724, 2879, 2905, 2909, 2972, 3004, 3019 | mentions:",names: The Dicello Law Firm | MDLs: 2331 | mentions: 1
firm,firm|dicello|dicello levitt,same,high,llm-batch,"names: DiCello Levitt, DiCello Levitt LLP, DiCELLO LEVITT LLC | MDLs: 2904, 3026, 3060, 3079, 3087, 3089, 3094, 3107, 3115, 3148 | mentions: 15",names: The Dicello Law Firm | MDLs: 2331 | mentions: 1
firm,firm|dicello|dicello gutzler levit,same,high,llm-batch,names: DiCello Levit Gutzler LLC | MDLs: 2909 | mentions: 1,names: The Dicello Law Firm | MDLs: 2331 | mentions: 1
firm,firm|casey dicello levitt|dicello,same,medium,llm-batch,names: The Dicello Law Firm | MDLs: 2331 | mentions: 1,"names: DiCello Levitt & Casey LLC, DiCello, Levitt and Casey, LLC, DICELLO LEVITT & CASEY LLC | MDLs: 2768, 2800, 2827, 2828 | mentions: 4"
firm,firm|mcqueen sharp|sharp,same,medium,llm-batch,names: Sharp McQueen PA | MDLs: 2328 | mentions: 3,"names: Sharp Law LLP, Sharp Law, LLP, Sharp Law | MDLs: 2785, 2993, 3014, 3021 | mentions: 8"
firm,firm|girard sharp|sharp,distinct,high,llm-batch,"names: Girard Sharp LLP, Girard Sharp, Girard Sharp, LLP | MDLs: 2724, 2819, 2966, 3014, 3107, 3108, 3113, 3115, 3148 | mentions: 14","names: Sharp Law LLP, Sharp Law, LLP, Sharp Law | MDLs: 2785, 2993, 3014, 3021 | mentions: 8"
firm,firm|brady|brady mcshane,distinct,high,llm-web,names: Brady & Associates | MDLs: 2328 | mentions: 3,"names: McShane & Brady, LLC, McShane & Brady LLC | MDLs: 2994, 3019, 3073, 3096 | mentions: 6"
firm,firm|brady|brady lynch michael,distinct,medium,llm-batch,names: Brady & Associates | MDLs: 2328 | mentions: 3,names: THE MICHAEL BRADY LYNCH FIRM | MDLs: 2691 | mentions: 1
firm,firm|adams reese|reese,distinct,high,llm-batch,"names: Adams and Reese, LLP | MDLs: 2328 | mentions: 1","names: Reese LLP | MDLs: 2413, 2887, 2909, 2948, 3009, 3025 | mentions: 10"
firm,firm|reese|reese richman,same,high,llm-batch,names: Reese Richman LLP | MDLs: 2361 | mentions: 1,"names: Reese LLP | MDLs: 2413, 2887, 2909, 2948, 3009, 3025 | mentions: 10"
firm,firm|reese|reese wagner,distinct,high,llm-batch,"names: Reese LLP | MDLs: 2413, 2887, 2909, 2948, 3009, 3025 | mentions: 10","names: Wagner Reese, LLP | MDLs: 2875 | mentions: 1"
firm,firm|justin lucey otoole|lucey,same,high,llm-batch,"names: JUSTIN OTOOLE LUCEY, PA, Justin OToole Lucey, P.A. | MDLs: 2333, 2514 | mentions: 2",names: The Lucey Law Firm | MDLs: 2333 | mentions: 1
firm,firm|emanuel hedges oliver quinn urquhart|oliver,distinct,high,llm-batch,"names: Oliver Law Group PC, Oliver Law Group P.C., Oliver Law Group, P.C. | MDLs: 2187, 2333, 2481, 2875, 3014, 3087 | mentions: 7","names: Quinn Emanuel Urquhart Oliver & Hedges, LLP | MDLs: 1869 | mentions: 1"
firm,firm|kresch oliver|oliver,same,medium,llm-batch,"names: Oliver Law Group PC, Oliver Law Group P.C., Oliver Law Group, P.C. | MDLs: 2187, 2333, 2481, 2875, 3014, 3087 | mentions: 7",names: Kresch Oliver | MDLs: 2272 | mentions: 1
firm,firm|berkowitz oliver|oliver,distinct,high,llm-batch,"names: Oliver Law Group PC, Oliver Law Group P.C., Oliver Law Group, P.C. | MDLs: 2187, 2333, 2481, 2875, 3014, 3087 | mentions: 7","names: Berkowitz Oliver LLP | MDLs: 2591, 2887 | mentions: 2"
firm,firm|fox tracey|tracey,same,medium,llm-batch,names: Tracey Law Firm | MDLs: 2342 | mentions: 1,names: Tracey & Fox Law Firm | MDLs: 2885 | mentions: 1
firm,firm|connelly pozner reilly|pozner reilly,same,high,llm-batch,"names: Reilly Pozner LLP, REILLY POZNER | MDLs: 2187, 2342, 2458, 2664 | mentions: 4",names: Reilly Pozner & Connelly | MDLs: 1871 | mentions: 2
firm,firm|butler cannada mara snow stevens|butler snow,same,high,llm-batch,"names: Butler Snow LLP | MDLs: 2782, 2974 | mentions: 9","names: BUTLER, SNOW, O'MARA, STEVENS & CANNADA, PLLC, Butler, Snow, O'Mara, Stevens & Cannada, PLLC | MDLs: 2327, 2436 | mentions: 3"
firm,firm|baillon jozwiak miller thume wanta|baillon jozwiak thome wanta,same,high,llm-batch,names: Baillon Thume Jozwiak Miller & Wanta LLP | MDLs: 2359 | mentions: 1,"names: Baillon Thome Jozwiak & Wanta LLP, BAILLON THOME JOZWIAK & WANTA LLP | MDLs: 2564 | mentions: 2"
